1518 824 2274
1589 814 2245
1519 825 2276
1630 1102 2276
1514 813 1991
229 919 1213
1213 834 1627
1586 807 2479
1515 815 1992
230 920 1214
1942 997 2734
1193 837 1632
10 184 2079
1715 1188 2304
1500 795 2086
1223 457 1693
1501 794 2137
1222 456 1692
2241 554 2626
1588 181 1865
1898 338 2490
2248 1451 2304
2126 1411 2470
1558 803 2270
2196 1113 2291
1641 1168 1642
1634 587 2142
1443 873 2021
1545 1037 2030
1151 820 1592
1512 1035 1983
1152 819 1593
1194 849 1681
1548 789 2303
1263 859 1654
1625 1134 2185
1572 827 2119
76 929 1662
1573 826 2118
37 928 1667
1258 863 1699
1839 777 2572
1565 823 1611
1655 835 2226
1187 836 2207
1123 754 1436
1815 816 2634
1124 815 1570
1857 1056 1987
1915 1058 2059
2253 1126 2255
1617 1126 2254
1476 791 2180
1611 823 2306
1410 1010 1938
106 107 1554
1149 811 1605
1396 1018 2492
1148 808 1602
1399 1021 2495
1669 839 1693
1693 457 2263
1668 838 1692
1692 456 2264
1193 848 1652
285 922 1283
2185 1134 2717
2186 1098 2654
1457 446 1806
2266 1125 2280
1138 434 1597
1555 1136 1988
583 1136 1555
232 865 1200
1972 766 2760
1530 583 2113
1139 788 1512
2154 1470 2783
1460 818 2527
1140 818 1571
1560 436 2091
1793 781 2596
1561 435 2092
1792 782 2617
1417 802 2071
2049 1143 2612
1431 794 2183
1983 1035 2489
1643 1104 2041
1525 1036 2021
1433 1073 2123
1531 449 2018
1696 1154 2583
1566 793 2714
2210 555 2295
1665 830 2217
2208 829 2216
2211 556 2294
1653 857 1713
1452 1013 2767
1622 853 2301
2055 820 2092
1621 854 2302
2056 819 2091
1794 770 2341
2008 775 2066
1697 458 1723
1522 1037 2165
2278 1111 2729
1598 1155 2626
1538 1122 2306
1241 858 1651
1244 860 1716
1562 585 2473
1511 1035 1888
800 1158 1427
1489 595 1646
1159 808 2081
1491 596 1649
1160 811 2082
1545 790 2179
801 1161 1423
1986 1079 2534
1585 1104 2242
2724 771 2873
1423 1161 2230
2741 773 2875
1427 1158 2223
811 1129 2082
2269 773 2741
808 1130 2081
2275 771 2724
1536 793 2640
434 1138 1536
1168 591 1539
2237 845 2238
1707 590 2117
1713 857 2117
1214 833 1628
1527 1109 2183
1910 1103 2695
2041 795 2182
2000 757 2074
1938 547 2608
1198 822 1626
1706 1173 2238
1626 822 1633
1174 449 2112
1174 597 1638
478 893 1700
1176 853 1622
25 26 1694
1177 854 1621
64 65 1695
1536 1138 2714
208 932 1637
1179 862 1591
1575 821 2111
1184 829 1663
1664 1090 2216
33 34 2225
1666 1089 2217
1439 1034 2593
2155 1128 2233
1564 1120 2005
1875 782 2722
1563 1119 2004
1876 781 2719
1629 589 2259
1201 842 1660
1630 588 2258
1202 841 1661
2253 754 2582
1683 1123 2207
1684 1107 2248
1716 860 2187
460 626 1189
103 104 1682
2155 576 2607
1190 823 1565
276 913 1191
1191 834 1712
277 914 1192
1192 833 1711
1571 837 1650
606 864 1242
1194 627 1680
1622 849 1680
1195 625 1679
1621 850 1679
842 1196 1660
40 879 1196
841 1197 1661
79 880 1197
1203 647 1689
1626 1173 2247
1987 1056 2600
1716 1157 2674
1200 817 1577
1200 865 2188
1196 842 1702
1216 609 1623
1197 841 1701
1217 610 1624
1175 822 1689
822 1198 1203
1204 851 1677
1696 851 1697
1671 832 2175
600 879 1205
1670 831 2176
601 880 1206
1207 861 1698
1698 861 2229
2018 821 2140
1484 1100 2203
457 873 2263
472 918 1209
607 913 1210
205 930 2178
608 914 1211
206 931 2177
1638 840 2243
1638 1175 1700
1627 834 2133
480 923 1712
1628 833 2134
481 924 1711
456 872 2264
473 917 1215
1220 832 1705
609 870 1623
1221 831 1703
610 871 1624
1581 1108 2178
472 1209 1218
1580 1109 2177
473 1215 1219
832 1185 1705
600 1205 1659
831 1186 1703
601 1206 1658
1442 1132 2264
838 1215 1222
1443 1131 2263
839 1209 1223
1675 285 2149
603 887 1224
605 929 1225
841 1202 1225
604 928 1226
842 1201 1226
612 889 1227
690 905 1227
1207 843 1228
684 1207 1228
207 862 1252
354 926 1229
1198 844 1718
1539 1088 1620
1242 864 1687
177 887 1231
1232 848 1708
1652 848 2149
1875 1353 2723
1216 824 1599
451 870 1234
609 1233 1234
1550 847 1644
453 871 1235
1217 825 1600
847 1235 1236
178 864 1237
606 935 1237
355 904 1238
618 938 1238
1651 855 2227
1239 855 1704
602 927 1240
844 1230 1240
1714 858 2142
1611 1122 1631
1940 1492 2726
864 1231 1687
611 889 1243
821 1208 1243
1188 860 1717
461 884 1244
357 875 1245
501 972 1245
361 643 1246
475 877 1246
362 644 1247
476 878 1247
1682 1156 2227
460 1189 1704
275 886 1249
639 977 1249
1683 836 1976
836 1187 1250
100 891 1251
624 967 1251
470 876 1252
862 1229 1252
1612 856 2052
1656 1169 2214
356 865 1254
482 888 1254
481 943 1255
358 956 1255
480 942 1256
359 955 1256
1254 865 1257
482 1254 1257
351 636 1258
463 863 1258
485 657 1259
364 869 1259
467 913 1260
620 933 1260
468 914 1261
619 934 1261
363 663 1262
663 906 1262
1625 859 2272
2214 1169 2229
884 630 1721
465 894 1264
22 892 1265
622 968 1265
636 882 1266
463 1258 1266
350 637 1686
637 881 1267
352 638 1685
638 883 1268
234 915 1269
621 963 1269
669 896 1270
282 969 1270
668 895 1271
283 970 1271
693 908 1272
613 919 2115
692 909 1273
614 920 2116
675 904 1274
355 947 1274
1569 1056 2052
465 866 1275
479 949 1276
632 954 1276
626 891 1277
101 1189 1277
1592 853 1694
1278 853 1688
1593 854 1695
1279 854 1690
641 885 1280
465 1275 1280
233 971 1281
861 1207 1281
1493 1107 1684
1282 852 1674
603 1224 1675
498 975 1616
612 916 1284
916 925 1284
360 691 1285
499 900 1285
642 949 1286
278 951 1286
500 712 1287
122 875 1287
1768 989 2350
2325 1288 2882
2340 984 2910
2809 743 2954
2318 995 2333
1773 424 2499
1508 227 1890
2611 1374 2892
2807 1004 2891
2400 739 2903
2357 988 2894
2045 1050 2851
1426 746 2360
1458 1015 1900
2807 1289 2927
2310 983 2845
1914 1389 2699
1855 1077 2316
2442 1342 2853
1854 1078 2317
2378 422 2881
2327 738 2913
2889 996 2930
1568 1040 2594
1920 1015 2779
1769 1046 2370
1851 1001 2347
1826 1301 1929
1771 988 2459
1818 994 2384
2048 750 2466
1775 991 2839
1934 542 2691
1802 1294 2628
1852 1001 2693
1832 1305 2815
2373 990 2404
1764 999 2688
2354 1041 2926
2038 729 2408
2354 1402 2868
1752 1308 2336
1764 1292 2481
1444 1050 2045
2330 981 2554
1753 1310 2828
2042 1127 2744
2008 1311 2556
1844 784 2003
2329 1761 2855
1841 783 2002
2331 1763 2917
1426 1003 1925
1849 1004 2807
1853 979 2419
1475 1053 2431
2313 994 2916
1827 1004 2707
1853 1306 2829
1953 1022 2965
1582 780 2728
2312 990 2824
1800 1039 2392
2345 1293 2827
1836 728 2458
1746 983 2310
1814 983 2478
1836 1320 2579
1759 1022 2364
1853 1322 2375
1535 1083 1917
1499 1060 2053
1892 997 1893
1456 1061 2029
1845 992 2658
1446 1051 2436
1488 993 2763
1445 1049 2435
1820 991 2689
2428 1753 2438
2234 985 2785
1809 1328 2383
1848 1314 2349
2431 1053 2816
1861 1075 2532
2085 1077 2410
1550 1074 2750
2019 742 2089
1836 995 2580
2049 228 2798
1553 1066 2623
2022 1419 2832
1906 1041 2395
2400 1042 2485
1838 1046 2418
1979 1046 2662
2034 1067 2761
2234 1398 2383
1765 996 2551
1749 981 2731
1928 731 2615
1843 1312 2077
2327 996 2830
1928 1338 1944
2321 1742 2906
2035 1067 2468
1817 1008 1935
2886 980 2959
1932 732 2598
1786 1008 2359
1840 1313 2083
2083 1313 2403
1914 1009 2700
1568 1097 2072
1952 1022 2591
2398 1336 2567
1825 993 2523
2512 1062 2920
1823 992 2520
2513 1063 2919
1492 997 1892
754 1123 2519
1434 571 2025
2520 992 2610
2381 984 2935
1802 1350 2935
1481 1088 2686
2026 1113 2698
453 1235 2138
2287 1090 2542
1959 1031 2710
2286 1089 2549
1954 1352 1955
1863 1354 2019
1645 1075 1861
1532 1055 2016
1746 991 2427
2394 994 2497
1550 1030 1975
2087 1331 2352
1861 1031 1959
451 1234 2424
1901 1000 2606
1582 1091 2260
2341 998 2925
2320 1291 2833
1513 1000 2235
1804 1311 2817
1908 1292 2389
2431 1750 2503
1982 1026 2386
1549 1045 1579
2009 1054 2451
1904 1082 2586
1803 768 2660
2006 1018 2596
1797 767 2668
2007 1021 2617
1850 1001 2368
1574 1136 2292
1922 1032 2762
1534 1065 1927
1567 798 2680
1453 1017 2488
758 1143 1434
2873 771 2968
1488 1094 2130
2875 773 2967
1862 1011 2561
1867 544 2430
1894 1042 2396
2011 1373 2716
1896 739 2685
2011 1042 2400
2180 1047 2912
2201 1375 2409
2009 735 2715
1893 997 2765
2641 1854 2917
1968 1076 2408
1576 1032 2195
1910 1378 1991
1818 1316 2497
2322 1314 2961
2022 1045 2406
1989 1048 2490
2029 1061 2666
1973 756 2764
1570 1105 2251
1497 1012 1949
1878 797 2655
2426 1061 2938
1390 1023 2727
2335 1318 2404
2415 1347 2447
2132 1385 2275
2417 1346 2446
2131 1386 2269
2364 1022 2937
1528 1027 2639
1939 1006 2774
1464 1038 2500
2407 986 2953
2072 1097 2477
1479 1023 1978
1544 785 2648
1972 1016 1998
1869 1395 2627
1758 1392 2421
1947 1023 1977
1913 1369 2172
1795 1393 2172
1796 1179 2562
2012 1024 2797
1850 1301 2358
1869 1391 1998
763 1129 1396
340 1386 1887
1707 1169 2191
2156 1013 2220
2488 1017 2843
1795 1369 2785
764 1130 1399
339 1385 1884
1562 1058 2730
2057 1125 2102
1960 1020 2511
2065 1372 2561
1951 1041 2486
1822 1291 2858
2053 1060 2453
1834 772 2663
2592 1324 2666
2254 1126 2582
2038 1076 2602
1405 1008 1817
1939 1388 2775
1406 1038 2914
1609 1116 2098
2154 1407 2169
1487 1069 2463
1147 790 2164
2055 1115 2778
2873 1163 2962
110 111 2653
1529 791 2209
2033 1568 2594
1578 1080 2126
2051 1111 2277
1412 1111 1919
2587 338 2629
1919 1111 2278
1872 814 1943
2732 1388 2774
272 1415 1839
2101 1415 2534
1981 445 2521
1960 1401 2215
1985 444 2518
2071 1028 2252
2139 1142 2724
598 1409 2170
1579 1045 2224
1883 1081 2788
2136 1141 2741
2136 1420 2169
1421 1098 2088
1713 1150 1930
1976 1068 2746
1632 837 2122
1395 801 1885
546 1869 2627
1875 1366 2617
1603 1181 1676
1876 1365 2596
1604 1180 1678
2349 1003 2820
1387 1026 1982
1401 800 1879
1879 1416 2215
1428 1155 2766
779 1155 1428
1011 1429 1956
2061 1144 2673
1819 806 2507
1534 1029 1969
1431 1109 2791
1984 1382 2037
1526 1108 2182
1432 1108 2792
1601 1073 2124
1433 1024 2012
1785 758 2528
1434 1143 2652
1034 1435 1909
2000 1351 2001
1436 1187 2207
1436 1019 1865
2160 1085 2161
2407 1312 2887
1863 1057 2390
2403 1313 2900
1842 757 2533
1435 1034 2565
2656 1776 2922
2334 998 2870
1469 1114 2231
1440 1025 2062
1511 776 2097
581 1132 1902
1443 1036 2572
582 1131 1903
2392 1039 2838
1502 1049 2044
2083 1343 2553
1799 1309 2851
1471 1051 2048
2077 1338 2555
1510 1112 2768
1447 1112 2270
1448 1027 1997
1026 1387 2388
1652 1133 2305
818 1140 1945
2321 1005 2856
2244 1048 2636
1412 1058 2058
1966 1451 2248
1930 1150 2220
2355 1017 2948
1601 1098 2186
765 1452 1921
1454 804 1806
1924 1005 2536
2563 1455 2564
1973 1383 2938
1834 1084 2152
2152 1084 2745
2057 1457 2280
446 1450 1806
1810 545 2508
1934 1014 2530
1824 1066 2480
2422 1300 2904
1596 1082 1904
1574 1072 2023
1812 993 1825
1889 1086 2158
2067 1346 2725
1462 1018 2006
1463 1012 1984
2236 1429 2597
2356 1388 2732
2561 1372 2740
1845 1347 2610
1465 1021 2007
1813 992 1823
1886 1085 2160
1927 1368 2105
1467 592 1963
1615 1162 2135
448 1430 2374
1552 1114 2232
1469 1036 2181
2223 1158 2265
2098 1407 2154
2003 1051 2047
2465 1064 2510
1556 1071 2100
2202 1472 2203
1098 1421 2114
1473 1013 2144
2412 1306 2816
2127 1582 2713
1475 760 2110
1474 1053 2110
1880 1476 2912
1554 1128 2607
2230 1161 2250
2096 1409 2153
1472 1071 1478
1478 828 2145
1478 1071 2099
2172 1393 2212
1480 785 2196
1978 1390 2075
602 1230 1620
1495 1172 2605
1482 787 2578
1851 1305 1950
1470 1158 2290
1867 1372 2739
2202 1100 2631
597 1174 1484
1155 779 1923
2079 1110 2751
2193 874 2240
790 1147 2010
2343 1367 2896
1907 1072 2578
1578 1094 2129
1062 1891 2446
595 867 1646
1710 1166 2281
446 1135 1490
1996 446 2671
596 868 1649
1709 1165 2279
1587 1068 1976
2108 1106 2285
2288 779 2735
2288 1493 2751
812 1494 2352
2105 1368 2195
112 1172 1495
1938 1010 2533
2073 1364 2586
1940 1496 2106
1948 1382 1984
1012 1463 1949
2379 1059 2380
1499 774 1777
1974 1323 2599
1777 774 2736
2041 1104 2086
2133 1500 2695
2134 1501 2251
2037 1382 2137
2002 1049 2046
1800 1080 2524
1459 1066 2095
1858 1060 2575
27 867 2031
820 1151 1504
1505 1019 2080
2241 1485 2682
66 868 2032
819 1152 1506
354 1179 1796
1507 1024 2111
2646 1778 2858
1831 1002 2793
1509 1002 2228
796 1508 1509
1510 1040 2166
1916 1510 2470
2097 1442 2489
1902 1442 2097
1609 1139 2239
1888 1512 2783
1871 341 2550
1901 1361 2235
588 1186 1670
1590 1102 2157
589 1185 1671
1589 1101 2162
2505 1070 2506
2260 1516 2737
273 1161 1517
2790 546 2939
609 1216 1599
824 1185 1629
610 1217 1600
825 1186 1630
1460 1072 1907
1907 1520 2672
606 1242 1521
1521 1106 2108
1681 1117 2165
2153 1477 2205
1866 1093 2644
1918 1359 2606
1524 1091 1918
2084 1000 2604
1525 1121 2181
1114 1469 2232
795 1171 1526
2178 1108 2222
794 1170 1527
2177 1109 2221
1821 1363 2535
1828 1336 2761
2397 1410 2697
1529 1047 2180
1965 1138 2113
1530 1069 2141
1208 821 2018
1567 1099 2257
2121 1330 2410
1437 1055 2173
2087 1078 2509
1438 1057 2174
1837 1065 2942
1467 1029 2297
1917 1083 2017
270 1535 2027
1637 1167 2640
580 1147 2064
808 1148 1537
1537 1148 2804
1631 1122 2226
1880 1127 2742
2171 591 2799
1706 845 2246
811 1149 1540
1540 1149 2803
1468 806 2282
1541 1025 2621
1627 1103 2076
1542 813 2199
1628 1105 2078
1543 815 2200
1905 1092 2648
1523 1093 2218
2010 1486 2179
2030 1522 2205
2102 1125 2696
1546 1013 2156
2196 1547 2801
785 1544 1547
2096 1548 2778
1522 1117 2303
2035 1340 2585
1859 1419 2406
2601 1550 2750
1975 1030 2703
2540 1551 2720
1551 1055 2376
2062 1441 2661
835 1153 1552
2151 1455 2745
2095 1066 2125
1639 1128 2262
823 1190 2020
865 1137 2188
817 1200 1555
1613 1146 2257
2099 1071 2192
1970 1434 2652
1826 1028 2676
1980 1447 2270
1961 1020 2024
1858 1403 2143
1608 1083 2715
596 1165 1560
1560 819 2190
595 1166 1561
1561 820 2189
2069 1157 2293
1111 1412 2277
1662 1119 2299
827 1184 1563
1667 1120 2300
826 1183 1564
2020 1538 2306
105 1190 1565
583 1137 1965
356 1178 1566
2273 1099 2681
769 1146 1613
1931 1097 2377
2270 1112 2271
1569 1199 2069
353 1199 1569
815 1543 2078
816 1124 1584
2106 1496 2749
586 1140 1650
829 1184 1572
2119 827 2771
830 1183 1573
2118 826 2781
2054 1482 2109
447 1136 1574
1024 1433 1575
2111 821 2701
1991 1378 2090
1494 812 2683
232 1200 1577
1577 817 2146
2070 1094 2128
2046 1502 2268
1027 1528 1579
225 1549 1579
581 1144 2061
931 1219 1580
582 1145 2063
930 1218 1581
1918 1091 2127
2184 1516 2260
1992 1124 2261
1583 1006 1990
2137 1382 2789
1124 1570 1584
2086 1104 2704
1586 1032 1922
807 1162 1933
2090 1378 2762
935 606 2584
836 1250 1587
180 1187 1865
1485 1110 1847
1629 1101 2274
1006 1414 1990
1576 1007 2014
1007 1494 2014
1654 1118 2283
594 1179 1591
1592 820 2055
26 1151 1694
1593 819 2056
65 1152 1695
2201 1033 2550
1047 1529 1594
439 1145 1595
1839 1415 2101
1082 1596 2017
818 1460 1596
1597 1530 2113
1069 1530 1597
2425 1973 2938
2051 1428 2766
347 1233 1599
824 1518 1599
348 1236 1600
825 1519 1600
558 1433 2123
2088 1098 2163
30 1148 1602
808 1159 1602
2103 1537 2804
32 1181 1603
2104 1540 2803
71 1180 1604
69 1149 1605
811 1160 1605
1606 1037 2240
1117 1522 2165
1167 932 1607
2064 1167 2168
1942 1364 2073
2256 1559 2715
2169 1407 2198
788 1139 1609
462 1195 1686
1139 1512 1610
593 1156 1611
1156 1565 1611
856 1253 1722
1612 1056 1857
1613 1099 2273
558 1567 2257
1999 1068 2733
1068 1587 1614
592 1162 1615
1615 1079 1986
1577 1133 2298
285 1283 1616
1617 1087 2197
2241 1505 2255
1543 1096 2116
280 1273 1618
1542 1095 2115
279 1272 1619
1088 1481 1620
450 1539 1620
578 1609 2239
1690 1177 1691
627 1176 1680
1548 1117 2060
870 1201 1623
452 1216 1623
871 1202 1624
454 1217 1624
1591 1118 1720
1421 1134 2272
597 1484 2238
844 1198 1626
229 1213 1627
834 1171 2133
230 1214 1628
833 1170 2134
2162 1101 2259
2245 1518 2274
2157 1102 2258
2249 1519 2276
835 1241 1631
593 1611 1631
848 1193 1708
1106 1521 1632
822 1175 1633
1173 1626 1633
858 1241 1634
835 1552 1634
604 870 1635
1959 1358 2424
605 871 1636
1975 1357 2138
932 1167 1637
793 1178 1637
449 1174 2243
597 1175 1638
1639 1182 2233
108 1182 1639
640 1228 1640
1640 1118 2289
2107 1480 2291
591 1168 1641
346 1484 2203
828 1641 1642
439 1595 2135
1643 1162 2242
847 1236 1644
1074 1550 1644
2328 1296 2931
846 1233 1645
867 1159 1646
1646 1159 2081
611 1208 1647
840 1212 1648
281 1227 1648
611 1647 1648
868 1160 1649
1649 1160 2082
837 1193 1650
1140 1571 1650
593 1241 1651
858 1248 1651
1616 1133 2149
586 1193 1652
859 1263 1653
437 1421 2272
594 1591 1720
584 1263 1654
2817 1311 2925
835 1631 2226
856 1612 2191
459 1253 1656
861 1281 2214
857 1263 1657
831 1221 1658
1619 1095 2176
832 1220 1659
1618 1096 2175
452 1201 1660
600 1220 1660
454 1202 1661
601 1221 1661
1636 1119 1662
605 1636 1662
1663 829 2208
73 1184 1663
1678 1090 2287
829 1572 1664
1676 1181 2217
1183 830 2225
1676 1089 2286
830 1573 1666
1635 1120 1667
604 1635 1667
1580 1219 1668
581 1580 1668
1581 1218 1669
582 1581 1669
1670 1095 2204
279 1619 2176
1671 1096 2206
280 1618 2175
608 1170 1672
833 1192 1672
607 1171 1673
834 1191 1673
852 1188 1674
414 1282 1674
848 1232 1675
285 1616 2149
809 1603 1676
1181 1665 2217
240 1204 1677
851 1607 1677
810 1604 1678
1678 1180 2216
850 1195 1679
1177 1621 1679
849 1194 1680
1176 1622 1680
577 1548 2060
464 1194 1685
104 1156 1682
855 1239 1682
1892 1348 2167
2050 1422 2733
852 1282 1684
678 1493 1684
638 1268 1685
1194 1681 1685
637 1267 1686
1686 1195 2284
603 1232 1687
455 1242 1687
853 1176 1688
24 1278 1688
478 1175 1689
822 1203 1689
854 1177 1690
63 1279 1690
1177 1679 1691
62 1690 1691
838 1222 1692
1132 1668 1692
839 1223 1693
1131 1669 1693
853 1278 1694
1151 1592 1694
854 1279 1695
1152 1593 1695
458 874 1723
1167 1607 2168
851 1204 1697
1154 1696 1697
843 1207 1698
1118 1640 2283
351 1258 1699
1121 1525 1699
893 1212 1700
840 1638 1700
78 1197 1701
841 1225 1701
39 1196 1702
842 1226 1702
1186 1217 1703
454 1221 1703
1189 1239 1704
855 1248 1704
1185 1216 1705
452 1220 1705
450 1230 2247
845 1168 2246
1657 1169 1707
857 1657 1707
455 1232 1708
1193 1632 1708
1560 1165 2148
2131 763 2577
1561 1166 2147
2132 764 2574
277 1192 1711
833 1214 1711
276 1191 1712
834 1213 1712
437 1653 1713
1857 1397 2449
460 1248 1714
1121 1699 1714
1562 1157 2187
860 1188 1715
461 1244 1716
585 1562 2187
11 1188 1717
860 1244 1717
115 1198 1718
844 1240 1718
1847 1588 2682
1719 1110 2079
859 1625 1720
1118 1654 1720
186 884 1721
630 1264 1721
641 1275 1722
353 1569 2052
2179 1486 2240
1154 1697 1723
2819 980 2859
2716 1373 2825
1769 1290 2946
2318 1725 2812
2835 1289 2909
1814 1295 2869
2335 990 2864
1829 1318 2897
1805 1293 2344
1771 1302 2385
2384 994 2814
2323 1288 2895
1897 999 2611
2375 1329 2566
2399 1765 2852
2329 1296 2893
2344 1293 2813
2483 1799 2851
1817 1342 2647
2195 1368 2754
2362 1734 2381
2381 1734 2902
1097 1568 2033
1877 996 2889
2444 1316 2467
2319 1736 2927
2347 1737 2815
561 1832 2815
2557 1319 2929
2438 1753 2840
1816 1291 2320
1901 1359 2665
1870 1331 2461
1954 1030 2601
2699 1389 2874
1414 1006 2369
2398 1745 2844
2585 1340 2856
1837 1377 2808
560 1494 2365
2399 537 2620
2620 1389 2700
2034 1336 2398
2421 1392 2487
2342 1295 2809
1760 1303 2845
2810 1755 2879
2805 535 2958
1957 1031 2705
2016 1055 2540
2330 1327 2382
1780 1288 2323
2419 1750 2816
2393 1315 2907
2833 1739 2842
2753 736 2918
2457 1308 2933
2568 1402 2926
1791 1310 2428
1327 1753 2382
553 1752 2336
1995 1374 2471
1934 1304 2669
1003 1426 2360
2669 1304 2865
2386 1026 2454
2339 1899 2879
2525 1304 2530
1758 1317 2824
1795 1392 2679
2312 1317 2831
2150 1345 2391
1766 1303 2437
2541 1798 2579
2173 1532 2622
1944 1338 2953
1846 1361 2401
2409 1375 2923
2174 1533 2625
1946 1343 2403
1764 1362 2326
2595 1362 2688
1931 1299 2588
2731 1337 2871
2464 1064 2465
2310 1303 2822
1791 1052 2472
2439 1767 2822
2378 1298 2854
2558 1319 2559
1798 1321 2515
2333 1290 2837
1824 1333 2619
2351 1770 2832
2307 1724 2818
2385 1302 2814
1772 1310 2615
2642 1337 2731
1498 1059 2499
2370 424 2823
2350 1298 2411
1774 1298 2445
1779 1356 2677
1775 1327 2330
1025 1440 1776
796 1509 2656
2387 1807 2951
1015 1458 2094
2868 1402 2877
2632 1778 2922
1779 1316 2444
2325 1729 2943
2445 1298 2881
2325 1738 2895
2557 1768 2559
2394 1729 2916
1782 1404 2592
759 1404 1782
1783 1321 2423
2423 1335 2662
2541 1320 2581
2466 1766 2510
1845 1349 2025
758 1434 2528
1951 1334 2836
1935 1008 2361
1091 1582 2127
1994 1308 2457
2708 1788 2709
2459 1788 2928
445 1164 1789
2589 1371 2920
444 1163 1790
2590 1370 2919
2769 1761 2887
2440 1446 2472
1792 1021 2434
555 1424 1792
1793 1018 2441
556 1425 1793
1762 998 2341
2334 1804 2817
2487 1392 2678
745 1393 1795
2185 1394 2562
1024 1507 1796
1797 1347 2415
2160 1466 2668
1814 1321 2516
550 1760 2581
2777 1763 2900
2043 1445 2483
548 1411 2392
2043 1444 2448
434 1408 1801
1069 1597 1801
1900 1350 2531
2909 1747 2910
2158 1461 2660
2093 1346 2772
1552 1153 2066
539 1440 1804
2475 335 2861
2345 1728 2813
1806 1450 2452
804 1457 1806
2053 1323 2387
1059 1498 1807
2337 1309 2429
1808 1309 2598
2383 1328 2821
2186 1453 2488
2508 1777 2904
545 1499 2508
2511 1020 2885
2353 1406 2504
1841 1326 2546
2129 1094 2763
1844 1325 2544
1785 1349 2659
2423 1321 2514
2427 1295 2478
2469 1497 2634
1006 1583 1815
227 1508 1816
1816 1508 2646
2859 1341 2867
2808 538 2960
2467 1316 2498
2638 2384 2928
2231 1441 2752
1025 1541 1819
2677 1356 2689
1820 1295 2427
2619 1333 2911
1821 1014 2691
2372 1739 2918
2366 1822 2858
2520 1797 2668
1325 1813 1823
1967 1333 2618
428 1455 2151
2523 1803 2660
1326 1812 1825
2071 1557 2676
2358 1301 2956
2326 1362 2894
1849 1379 2707
1828 1345 2150
2391 1345 2591
1941 1318 2560
2506 1070 2728
1941 1384 2404
1092 1830 2737
1968 1307 2395
1029 1430 1969
787 1482 1950
1974 1044 2857
2595 725 2905
1833 1315 2393
2363 1054 2405
1553 1084 2663
2675 1835 2860
2318 2049 2860
2580 1835 2581
728 1769 2458
2038 1377 2526
2315 1837 2808
2484 1810 2779
1773 1290 2823
1903 1443 2572
1839 1036 2616
549 1445 2435
783 1438 1882
1812 1326 2545
1057 1438 2390
1172 1481 2605
1010 1495 1842
551 1446 2436
784 1437 1881
1813 1325 2543
1055 1437 2376
1063 1895 2447
425 1785 2659
1846 1360 2870
998 1762 2624
182 1588 1847
1110 1719 1847
2393 1730 2957
2810 1747 2908
2638 1788 2708
2309 1289 2807
1929 1301 2368
2379 1737 2496
1926 1367 2692
2347 1850 2496
2692 1367 2693
1852 1367 2343
2364 1322 2829
1925 1329 2040
2811 1297 2966
2315 1733 2884
2369 1741 2932
2622 1855 2643
804 1454 1856
1013 1546 1856
274 1397 1857
590 1612 1857
772 1403 1858
2213 1503 2575
1996 1380 2784
562 1419 1859
800 1401 1860
1860 1372 2065
2522 1355 2532
846 1645 1861
1862 1463 2597
762 1463 1862
2158 1086 2570
1863 1086 2159
1054 1403 2405
1893 1376 2413
1187 1436 1865
1019 1588 1865
1547 1093 2645
786 1435 1866
1867 1038 2476
2504 1406 2914
2119 1357 2706
1090 1664 1868
801 1395 1869
1016 1517 1998
348 1519 1870
1074 1644 2461
1871 1033 2538
786 1513 1871
347 1518 1872
1872 1330 2462
1038 1406 1873
2267 1464 2500
430 1875 2723
1089 1666 1874
1958 1353 2796
2548 1748 2571
1955 1352 2795
1030 1550 2601
1944 1339 2551
1339 2338 2852
338 1413 1878
1598 1087 2655
445 1416 1879
800 1427 1879
2743 1794 2744
576 1476 1880
2643 1761 2769
1312 1843 1881
2641 1763 2777
1313 1840 1882
2296 1455 2563
1859 1380 2636
1884 1385 2574
1884 1399 2495
444 1417 1885
801 1423 1885
2007 1366 2757
1366 1875 1886
1887 1386 2577
1887 1396 2492
271 1511 1888
1035 1512 1888
2006 1365 2756
1365 1876 1889
1002 1508 1890
1890 1307 2793
1789 1164 2967
1891 1062 2512
2036 1348 2657
572 1492 1892
1942 1376 2765
1348 1892 2651
2396 1786 2836
2336 1043 2826
1790 1163 2968
1895 1063 2513
2471 1374 2685
999 1764 1896
1897 1315 2667
1896 1374 2611
1878 1413 2729
2244 1490 2529
1899 1304 2525
1350 1802 2531
2371 744 2847
334 1458 1900
2084 1524 2606
2753 1822 2949
1956 1429 2738
1132 1442 1902
777 1145 1903
1131 1443 1903
349 1571 1904
818 1596 1904
1830 1092 2649
2075 1390 2694
2320 1402 2568
1307 1890 1906
2109 1482 2578
787 1520 1907
540 2307 2818
1896 1764 2481
1938 1439 2593
1033 1594 1909
813 1542 2076
2637 1922 2762
1010 1410 1911
1495 1010 2653
1809 1398 2780
1073 1601 1912
441 1556 2681
342 1809 2780
2356 1914 2775
2353 1744 2700
1987 1400 2696
1157 1562 2293
1040 1510 1916
1298 1774 2411
563 1520 1917
1044 1535 1917
2372 1359 2664
1359 1901 2606
778 1135 1919
579 1412 1919
1920 1300 2418
1350 1900 2371
1017 1453 1921
1921 1452 2402
573 1585 2637
807 1586 1922
1923 1485 2626
1110 1485 1923
2452 1450 2536
2536 799 2924
2322 1730 2566
421 1426 1925
2054 1487 2800
1926 1487 2463
